barcode,name,price,cost_price,category,brand,specification,manufacturer,imageUrl,note
6942375380728,保温杯,40.0,20.0,10,,,,,
6920556902075,保温杯,45.0,15.0,10,,,,,
6920556902532,保温杯,58.0,0.0,10,,,,,
6920556902563,保温杯,58.0,22.0,10,,,,,
6942375319667,保温杯,68.0,0.0,10,,,,,
"6920556902389, 6920556902891",保温杯,98.0,30.0,10,,,,,
6972028309660,保温杯提手,78.0,24.0,10,,,,,
6958656366046,保鲜盒,15.0,7.0,10,,,,,
6955985758337,保鲜盒,25.0,11.0,10,,,,,
6958656366107,保鲜盒,28.0,17.0,10,,,,,
6970123319164,修正贴,2.0,0.35,10,,,,,
6930799506626,倍奇,5.8,0.0,QS,,,,,
6937917419967,健意奇趣蛋,7.0,3.0,QS,,,,,
6957435810275,健趣蛋,7.0,4.5,QS,,,,,
6957435810268,健趣蛋,8.0,0.0,QS,,,,,
80310167,健达分享装,16.8,0.0,QS,,,,,
80974482,健达奇趣蛋,10.0,6.0,QS,,,,,
80177609,健达巧克力,12.0,7.5,QS,,,,,
80177616,健达巧克力,18.8,13.5,QS,,,,,
6947975321881,儿童保暖一体裤,48.0,19.0,10,,,,,
6928215220065,儿童保暖内衣,78.0,0.0,06,,,,,
6928215220010,儿童保暖衣,78.0,0.0,10,,,,,
"6950350409012, 6950350411800",儿童内衣,68.0,0.0,06,,,,,
6946909701423,儿童内裤,58.0,12.5,10,,,,,
6950842101080,儿童套装,68.0,0.0,06,,,,,
6911111120102,儿童帽,18.0,0.0,10,,,,,
6936853617000,儿童帽,28.0,14.0,10,,,,,
"6936853616751, 6936853618267",儿童帽子,28.0,14.0,10,,,,,
6971419852082,儿童手套,10.0,3.0,10,,,,,
6921129391319,儿童手套,12.0,3.0,10,,,,,
6921129389132,儿童手套,15.0,3.5,10,,,,,
6936565606026,儿童牙刷,3.5,0.0,09,,,,,
6922369926248,儿童牙刷,3.5,0.0,10,,,,,
"6930114309208, 6949034181054",儿童牙刷,8.0,0.0,10,,,,,
6928807905554,儿童袜子,10.0,0.0,10,,,,,
6947975303658,儿童裤袜,38.0,0.0,QS,,,,,
6956934841186,儿童雨衣,15.0,4.8,10,,,,,
6948107313118,儿童雪地靴子,28.0,0.0,10,,,,,
6937003704700,元气,5.0,0.0,10,,,,,
6970399923096,元气森林,6.0,0.0,QS,,,,,
6975176781777,元气森林,6.0,3.5,QS,,,,,
6972239316570,元气水杯,25.0,11.0,QS,,,,,
6959556392456,充电头,28.0,0.0,10,,,,,
6954160708204,充电头子,18.0,6.5,10,,,,,
6959556392807,充电头子,28.0,0.0,10,,,,,
6920234605595,充电头线,48.0,0.0,10,,,,,
6931474734808,充电套装,38.0,0.0,QS,,,,,
137137400035,充电宝,68.0,0.0,10,,,,,
6970962182257,充电宝,78.0,29.0,10,,,,,
"6970962187856, 6970962189355",充电宝,98.0,0.0,10,,,,,
6970962181984,充电宝,98.0,40.0,10,,,,,
6977171810483,充电宝,118.0,0.0,10,,,,,
6978688540733,充电宝,138.0,0.0,10,,,,,
6970962182219,充电宝,158.0,0.0,10,,,,,
6970731334436,免洗内裤,28.0,13.0,10,,,,,
6927374367642,兔头,12.0,0.0,QS,,,,,
6974150112064,全脸面罩,25.0,0.0,05,,,,,
6973338200067,全麦面包,8.0,0.0,QS,,,,,
6936341300032,全麦饼,5.8,0.0,QS,,,,,
6955952100138,全龙雨伞,35.0,0.0,10,,,,,
094664008274,八字环,58.0,20.0,05,,,,,
"6926892528085, 6939003000011, 6939003001049, 6939003001056",八宝粥,4.8,0.0,QS,,,,,
"6902083880781, 6926892521086, 6926892567084",八宝粥,5.0,0.0,QS,,,,,
6926265329400,八宝糖,6.8,0.0,QS,,,,,
6922646109418,公牛,48.0,0.0,10,,,,,
6922646102921,公牛,48.0,26.0,10,,,,,
6922646101153,公牛插座,45.0,0.0,10,,,,,
6922646100354,公牛插座,48.0,0.0,QS,,,,,
6922646101740,公牛插座,50.0,26.0,10,,,,,
6922646101719,公牛插板,38.0,0.0,10,,,,,
6922646104499,公牛插板,48.0,26.0,10,,,,,
6970287010051,六两六青稞酒,58.0,0.0,03,,,,,
"6908471004470, 6908471005330",六个核桃,6.0,0.0,QS,,,,,
6901382036561,六和液,898.0,0.0,03,,,,,
6901294179608,六神,28.0,0.0,10,,,,,
6901294171206,六神淋淋浴露,15.8,0.0,10,,,,,
6901294177574,六神花露水,15.8,7.8,10,,,,,
6901294179592,六神花露水,19.8,10.8,10,,,,,
6901028024143,兰娇,13.0,11.45,02,,,,,
6901028065498,兰州,30.0,0.0,02,,,,,
6954321532211,共彩袖套,8.0,2.5,10,,,,,
6942345400517,养养嘴豆干,3.5,0.0,QS,,,,,
6974454013319,内衣,58.0,0.0,QS,,,,,
"MINIKA8020, MINIKA8021, MINIKA8028",内衣,78.0,25.0,10,,,,,
6937596920020,内衣,98.0,0.0,06,,,,,
6946090880068,内衣,258.0,0.0,06,,,,,
6955703708026,内裤,10.0,0.0,10,,,,,
6970368390058,内裤,10.0,3.5,06,,,,,
"6933467568827, 6955703708033, 6958624635556",内裤,12.0,0.0,10,,,,,
"6956451588885, 6958638363957",内裤,12.0,5.0,06,,,,,
6974936492014,内裤,15.0,0.0,10,,,,,
6972270880030,内裤,15.0,5.0,10,,,,,
933467561118,内裤,25.8,0.0,06,,,,,
6933467561118,内裤,29.8,0.0,10,,,,,
6930167103082,内裤,35.8,0.0,06,,,,,
6922037099731,内裤,38.0,0.0,10,,,,,
6956849938094,内裤,38.0,12.0,10,,,,,
6942002880539,内裤,39.8,0.0,06,,,,,
6927443681006,内裤,39.8,0.0,10,,,,,
6956849938964,内裤,39.8,12.0,10,,,,,
6924809530329,内裤,45.0,0.0,10,,,,,
"6972782405257, 6972782405271",内裤,48.0,0.0,10,,,,,
"6933297966176, 6949307013006",内裤,48.0,0.0,QS,,,,,
6941884660727,内裤,48.8,0.0,10,,,,,
6933297967210,内裤,48.8,19.0,QS,,,,,
6937248389984,内裤,49.8,0.0,10,,,,,
6987362100330,内裤子,8.0,0.0,10,,,,,
6922254602950,军用红烧,11.8,0.0,QS,,,,,
6920135100335,军酒,15.0,0.0,QS,,,,,
6920135100311,军酒,20.0,0.0,QS,,,,,
6920135100489,军酒,48.0,0.0,03,,,,,
6924115086237,农之味、橄榄菜、,8.5,0.0,QS,,,,,
6921168560509,农夫,2.0,1.0,QS,,,,,
6921168593002,农夫山全,3.0,2.0,QS,,,,,
6921168593521,农夫山泉2L,5.5,0.0,QS,,,,,
6921168509256,农夫水,2.0,0.0,QS,,,,,
6921168593859,农夫维他命,5.0,3.34,QS,,,,,
6921168593736,农夫茶,5.0,3.8,QS,,,,,
692023080811,农家风吹肉,98.0,43.0,QS,,,,,
"6901028177665, 6901028177818",冬虫夏草,50.0,0.0,02,,,,,
6901028177207,冬虫夏草,50.0,42.4,03,,,,,
6901028177214,冬虫夏草,490.0,424.0,02,,,,,
6977079040029,冰丝,8.0,2.5,10,,,,,
6978329280004,冰丝口罩,12.0,4.0,10,,,,,
6924125001138,冰凉,5.8,0.0,QS,,,,,
6926475203507,冰棒,10.0,0.0,QS,,,,,
6907992822723,冰淇淋,5.5,3.0,QS,,,,,
6935567303056,冰淇淋,6.0,3.4,QS,,,,,
6926731630245,冰淇淋、青稞酸奶,10.0,5.0,QS,,,,,
6909493500391,冰激凌,6.0,0.0,QS,,,,,
6937895014833,冰爪,68.0,16.0,05,,,,,
6909493101871,冰糕,10.0,0.0,QS,,,,,
"6945249800797, 6977749010246",冰糖,4.8,0.0,QS,,,,,
6904476200312,冰糖,5.8,0.0,09,,,,,
6942288100154,冰糖,5.8,0.0,QS,,,,,
"6920404343685, 6956313600137",冰糖,8.8,0.0,QS,,,,,
6939729903535,冰红茶,5.0,0.0,QS,,,,,
6922456843571,冰红茶,6.0,0.0,QS,,,,,
6922456898823,冰红茶2L,8.0,5.5,QS,,,,,
6973139788603,冰袖,12.0,3.0,10,,,,,
6978958521561,冰袖,15.0,0.0,10,,,,,
6987584752140,冰袖,15.0,2.0,10,,,,,
6952024010401,冰袖,18.0,0.0,10,,,,,
6998252347469,冰袖,18.0,4.0,10,,,,,
6909493200208,冰高,10.0,0.0,QS,,,,,
6951399910804,冲电器,12.0,0.0,09,,,,,
6555588888884,冲电线,28.0,0.0,10,,,,,
605204805,冲锋裤,168.0,0.0,10,,,,,
6812842108851,冲锋裤,168.0,35.0,10,,,,,
"6921676403473, 6921676403474, 6921676403480, 6921676403481, 6921676403485",冲锋裤,198.0,0.0,05,,,,,
6936249518706,冲锋裤,298.0,75.0,05,,,,,
"6928405313102, 6928405313119",冷山2,880.0,450.0,05,,,,,
6902132007060,冷酸灵,6.0,3.0,10,,,,,
6902132087055,冷酸灵,6.5,0.0,10,,,,,
6902132085501,冷酸灵,12.8,6.0,10,,,,,
6957451382213,冻干,14.8,0.0,QS,,,,,
6957451300477,冻干,15.5,0.0,QS,,,,,
4897079182371,冻干片,14.8,0.0,QS,,,,,
6974162414255,凉感防晒口罩,25.0,0.0,QS,,,,,
6970052892356,凉拖,38.0,9.0,10,,,,,
6901028032322,凉烟,11.0,0.0,02,,,,,
6922829012283,凡士林手霜,15.8,0.0,10,,,,,
6922275581838,凡士林防裂手霜,18.8,0.0,10,,,,,
6901028018159,凤凰,35.0,30.0,02,,,,,
6937506804105,凤梨干,15.8,7.5,QS,,,,,
6914782203327,凤梨酥,13.8,0.0,QS,,,,,
6973317380803,凤爪,13.8,6.5,QS,,,,,
6922145801011,凤瓜,4.5,0.0,QS,,,,,
6922145800526,凤瓜,5.5,0.0,QS,,,,,
6922145800021,凤瓜,10.0,0.0,QS,,,,,
6928587386604,刀,15.0,0.0,10,,,,,
6901028016797,刘三姐,26.0,0.0,02,,,,,
6901028016254,刘三姐,35.0,26.3,02,,,,,
6901028016261,刘三姐,340.0,263.0,02,,,,,
6951088700440,刚盆,15.0,0.0,10,,,,,
6925923799654,创可贴,2.5,0.63,10,,,,,
6970848672919,创可贴,50.0,0.0,10,,,,,
6901028118170,利群,19.0,12.3,02,,,,,
6901028121514,利群,20.0,0.0,02,,,,,
6901028121729,利群,20.0,17.5,QS,,,,,
6901028207492,利群,23.0,19.1,02,,,,,
6901028120692,利群,36.0,31.8,02,,,,,
6901028118187,利群,135.0,123.0,02,,,,,
6901028207508,利群,220.0,191.0,02,,,,,
6901028121811,利群江南韵,26.0,22.5,02,,,,,
6901028121828,利群江南韵,255.0,225.0,02,,,,,
6901028117579,利群软蓝,18.0,15.9,02,,,,,
6901028121606,利群阳光,50.0,42.4,02,,,,,
6901028217057,利群阳光尊中,40.0,33.92,02,,,,,
6901028217064,利群阳光尊中,339.2,0.0,02,,,,,
6952689500095,利雨鞋套,38.0,0.0,05,,,,,
6935718900394,刷子,3.8,0.0,10,,,,,
6951967410156,刷子,5.0,0.0,10,,,,,
6951967410811,刷子,6.0,0.0,10,,,,,
6975272420594,剃须刀,19.8,0.0,10,,,,,
6900068802414,剃须刀,19.8,10.5,10,,,,,
6900068005020,剃须刀,28.0,11.3,10,,,,,
6958965009016,剃须刀,58.0,0.0,10,,,,,
"6972785770178, 6972785770796",剃须刀,58.0,22.0,10,,,,,
6972785771090,剃须刀,98.0,46.0,10,,,,,
6972785770192,剃须刀,98.0,48.0,10,,,,,
"6949935500763, 6949935500787",削笔刀,5.0,0.0,10,,,,,
6922698607023,削笔刀,15.0,6.5,10,,,,,
6901434382882,剑南春,588.0,0.0,03,,,,,
6957389109692,剥皮刀,13.8,5.0,10,,,,,
6926292564140,剪,18.0,0.0,10,,,,,
6954671620040,剪刀,10.0,0.0,10,,,,,
6945365800381,剪刀,45.0,16.0,10,,,,,
6902088929201,力士,23.8,10.0,10,,,,,
6902088310924,力士,23.8,10.5,10,,,,,
6902088311150,力士,58.0,0.0,10,,,,,
"6902088311174, 6920288310825",力士沐浴露,22.0,10.5,10,,,,,
6902088114041,力士精华素,21.8,0.0,10,,,,,
6938902618952,力士香皂,5.0,2.5,10,,,,,
6947534700508,办公杯,30.0,8.5,10,,,,,
6902227014829,加顿威化饼,5.8,0.0,QS,,,,,
"6937623400020, 6937623400075, 6937623400105, 6937623408408, 6951957205823, 6951957205854, 6951957207650, 6951957208411",劲仔,2.0,0.0,QS,,,,,
"6951957205793, 6951957207667",劲仔,2.0,0.7,QS,,,,,
6937623400099,劲仔厚豆干,2.0,0.7,QS,,,,,
6951957205861,劲仔小鱼,2.0,0.7,QS,,,,,
6959186266448,劲跳糖,1.5,0.0,QS,,,,,
6959186266424,劲跳糖,1.5,0.75,QS,,,,,
6909131169201,劲酒,18.0,0.0,03,,,,,
6976427620074,劳保手套,18.0,10.0,10,,,,,
6949352205050,勇闯,6.0,0.0,QS,,,,,
"6949352202448, 6949352232001",勇闯天涯,8.0,0.0,QS,,,,,
6944379500041,勺子,5.0,0.0,10,,,,,
6951333200046,勺子,5.0,2.5,10,,,,,
6926824982282,勺子,6.0,0.0,10,,,,,
6951333200398,勺子,8.0,0.0,10,,,,,
6941334107499,勺子,8.0,1.6,10,,,,,
6941334140991,勺子,10.0,1.9,10,,,,,
6941334141066,勺子,12.0,2.0,10,,,,,
6941334143626,勺子,15.0,6.3,10,,,,,
6901028009737,勿忘我,22.0,17.5,02,,,,,
868588301,包,198.0,0.0,10,,,,,
4895186003039,化妆水,98.0,0.0,10,,,,,
6926152514186,北京二锅头,6.0,0.0,03,,,,,
6936904961861,北京酥,4.8,0.0,QS,,,,,
6972020771175,北冰洋汽水,6.0,4.0,QS,,,,,
4897124972216,北海道,9.8,0.0,QS,,,,,
6942355000059,匙子,3.0,0.0,10,,,,,
6936096289996,千家峒,1.5,0.0,QS,,,,,
"6909493100720, 6909493104193",千层雪,7.0,0.0,QS,,,,,
6925998810100,千百度105,6.5,3.9,QS,,,,,
6901028227698,千里江山,40.0,30.0,02,,,,,
6916892011199,午餐肉,12.8,0.0,QS,,,,,
6901009101818,午餐肉,15.8,9.2,QS,,,,,
6901009101023,午餐肉,18.8,0.0,QS,,,,,
6901009101832,午餐肉,21.8,12.0,QS,,,,,
6971867062873,半亩花田,68.0,24.8,10,,,,,
6941141901198,半斤牛皮纸,18.0,8.0,03,,,,,
6927834600029,半球,68.0,0.0,10,,,,,
6943495120041,半球电水壶,48.0,0.0,QS,,,,,
6970673480017,半球电热水壶,38.0,0.0,10,,,,,
6997842193752,卓馨雅袜子,10.0,2.0,10,,,,,
6948986900027,单层饭盒,15.0,5.8,10,,,,,
6943842000088,单晶冰糖,4.8,0.0,QS,,,,,
6938360303209,南乳花生,7.8,3.8,QS,,,,,
6909460000183,南乳花生,8.0,3.7,QS,,,,,
6901028111263,南京,22.0,14.31,02,,,,,
6901028062343,南京,25.0,0.0,02,,,,,
6901028062312,南京,30.0,24.38,02,,,,,
6901028112499,南京,35.0,0.0,02,,,,,
"6901028062695, 6901028113199",南京,100.0,0.0,02,,,,,
6901028112772,南京九五,100.0,84.8,02,,,,,
6901028111539,南京雨花石,55.0,45.58,02,,,,,
6907858600069,南国饼,9.8,0.0,QS,,,,,
6901826818944,南孚电池,10.0,0.0,09,,,,,
6920358900323,南山鱼料,6.8,0.0,QS,,,,,
6949123301851,博锐剃须刀,68.0,0.0,10,,,,,
6949123301929,博锐剃须刀,78.0,0.0,10,,,,,
6953683907743,卡丽奴,128.0,0.0,10,,,,,
6931615500781,卡其饼干,5.8,2.8,QS,,,,,
6901668062086,卡夫,8.8,0.0,QS,,,,,
6904724022406,卡夫果汁,16.8,0.0,QS,,,,,
6976583621274,卡皮巴拉饼干,15.8,0.0,QS,,,,,
6904724022031,卡芙果汁,2.0,0.0,QS,,,,,
6904724022079,卡芙果汁,30.0,0.0,QS,,,,,
c697214606389,卡贝姿毛巾,20.0,6.0,10,,,,,
6926272300249,卡通棒棒糖,1.5,0.8,QS,,,,,
6970811386072,卤蛋,1.5,0.0,QS,,,,,
6971252020006,卤蛋,2.0,0.0,QS,,,,,
6939485921385,卤豆干,4.8,0.0,QS,,,,,
6970196810964,卤锅串,8.8,4.0,QS,,,,,
6923512599678,卤香鸡翅,5.5,0.0,QS,,,,,
6932010100026,卤鸡蛋,2.0,0.0,QS,,,,,
6903244370967,卫生巾,6.8,0.0,02,,,,,
6903244370424,卫生巾,12.0,0.0,10,,,,,
6903244223102,卫生巾,12.0,6.2,10,,,,,
6921284443397,卫生巾,15.0,0.0,10,,,,,
6921284493941,卫生护垫,6.8,0.0,10,,,,,
6934660534138,卫生护垫,6.8,2.9,10,,,,,
"6935284400229, 6935284417432, 6935284488883, 6937623412887, 6971258743268",卫龙,2.0,0.0,QS,,,,,
"6935284401608, https://well.",卫龙,6.0,0.0,QS,,,,,
6935284412178,卫龙,6.0,1.7,QS,,,,,
6935284499995,卫龙,6.0,2.6,QS,,,,,
6935284412130,卫龙,6.0,6.0,QS,,,,,
6971258744104,卫龙,7.8,0.0,QS,,,,,
6935284412918,卫龙大面筋,6.0,3.0,QS,,,,,
6971258740304,卫龙辣条,6.8,0.0,QS,,,,,
6901028310437,印象云烟,70.0,56.18,02,,,,,
6914782200609,卷心脆,5.8,0.0,QS,,,,,
6914782200593,卷心脆,6.8,0.0,QS,,,,,
6914782210189,卷心酥,8.8,0.0,QS,,,,,
6914782083219,卷心酥,9.8,5.0,QS,,,,,
6922698617220,卷笔刀,12.0,6.0,10,,,,,
6922868283101,卷纸,4.0,0.0,10,,,,,
6901189303095,卸妆水,18.0,0.0,10,,,,,
6956977581452,卸妆水,38.0,12.5,10,,,,,
6908594201763,卸妆油,98.0,44.0,10,,,,,
6976947143336,卸妆湿巾,6.8,2.8,10,,,,,
6952166802551,压片糖,7.5,0.0,QS,,,,,
6944699254983,压缩毛巾,15.0,5.5,10,,,,,
6950391841352,压缩毛巾,15.0,6.0,10,,,,,
6922157000013,压缩饼,4.5,0.0,QS,,,,,
6906337301060,压缩饼,4.8,0.0,QS,,,,,
"6906337301107, 6906337301114, 6906337301329, 6906337301381, 6924238851101, 6924238851866",压缩饼,5.8,0.0,QS,,,,,
4895235505507,厚切牛肉,15.8,0.0,QS,,,,,
4895235505491,厚切牛肉粒,15.8,0.0,QS,,,,,
4895235531155,原切牛肉粒,22.0,0.0,QS,,,,,
6951843400349,原浆酒,48.0,0.0,03,,,,,
6956934843593,厨房抹布,18.8,6.5,10,,,,,
6903244670067,厨房抽纸,23.0,11.0,10,,,,,
6922868286621,厨房纸,15.0,0.0,10,,,,,
6928577141053,去死皮,20.0,0.0,10,,,,,
6924232625265,去骨凤爪,16.0,7.0,QS,,,,,
6926292586616,叉子,10.0,0.0,QS,,,,,
6944978701368,友有,10.0,0.0,QS,,,,,
6944978702136,友有带鱼,9.8,0.0,QS,,,,,
6958620700036,友臣肉松饼,13.8,8.0,QS,,,,,
6970437102131,友运杯1000,28.0,0.0,10,,,,,
6970437102254,友运杯1500,35.0,0.0,10,,,,,
6970437102117,友运饮水杯,25.0,0.0,10,,,,,
6970437125000,友运饮水杯2500,38.0,0.0,10,,,,,
6901028001618,双喜,18.0,0.0,02,,,,,
6901028004442,双喜国喜,35.0,30.0,02,,,,,
6901028004459,双喜国喜,345.0,300.0,02,,,,,
6936072620966,双层饭盒,16.8,0.0,10,,,,,
6948986900041,双层饭盒,18.0,0.0,09,,,,,
6948986900058,双层饭盒,18.0,7.5,10,,,,,
6936072680090,双层饭盒,18.8,0.0,10,,,,,
6902890234166,双执狗,2.0,0.0,QS,,,,,
6906911137016,双果,12.0,0.0,QS,,,,,
6902890259497,双汇,4.0,1.8,QS,,,,,
6902890239307,双汇,6.0,0.0,QS,,,,,
6902890235118,双汇,13.8,8.5,QS,,,,,
6902890228325,双汇,14.8,10.0,QS,,,,,
6902890230533,双汇,15.8,0.0,QS,,,,,
6902890224457,双汇,15.8,10.0,QS,,,,,
6902890259732,双汇Q趣儿香肠,3.0,0.0,QS,,,,,
6928396000364,双趣蛋,12.5,7.5,QS,,,,,
6972071182326,发热鞋垫,6.0,0.0,10,,,,,
6931273210725,口味王,11.8,7.8,QS,,,,,
6931273210718,口味王,30.0,0.0,QS,,,,,
6976030212406,口哨,10.0,4.0,QS,,,,,
6932573600094,口杯,4.0,0.0,10,,,,,
"6925733720114, 6932761911650",口杯,15.0,0.0,08,,,,,
6949723988469,口杯,18.0,0.0,08,,,,,
c692335241310,口水族,7.5,0.0,QS,,,,,
"6923352402022, 6923352403029, 6923352404019, 6923352410164, 6923352413103",口水族,9.8,0.0,QS,,,,,
"6923352402121, 6923352402350, 6923352413097",口水族,9.8,4.0,QS,,,,,
6923352420392,口水族,9.8,4.5,QS,,,,,
6975677420007,口水族,11.8,6.0,QS,,,,,
6923352410126,口水族鱼丝、片,9.8,0.0,QS,,,,,
"6975677420045, 6975677420052",口水面,11.8,0.0,QS,,,,,
"6938951581894, 6975677420069",口水面,11.8,6.0,QS,,,,,
3145891504255,口红,38.0,0.0,09,,,,,
6974234966163,口罩,3.0,0.0,10,,,,,
6959385782633,口罩,3.5,0.0,10,,,,,
6925483256987,口罩,5.0,0.0,09,,,,,
"6941548900633, 6973214371041",口罩,5.0,0.0,10,,,,,
6941094057386,口罩,5.0,0.0,QS,,,,,
6930133221079,口罩,7.0,0.0,10,,,,,
6630869151618,口罩,8.0,0.0,09,,,,,
6970649706721,口罩,8.0,3.5,10,,,,,
6990186971864,口罩,10.0,0.0,10,,,,,
6986432256700,口罩,10.0,3.0,10,,,,,
"6903224567899, 6976507530811",口罩,12.0,0.0,10,,,,,
"6977079040098, 6995879216567",口罩,15.0,0.0,10,,,,,
6972848150169,口罩,15.0,4.0,10,,,,,
6978329280110,口罩,18.0,4.0,10,,,,,
6970649706738,口罩,20.0,0.0,10,,,,,
6927837845120,口袋,48.0,20.5,10,,,,,
6906911135432,口香含片,12.0,0.0,QS,,,,,
69042386,口香糖,2.0,0.0,QS,,,,,
"69019388, 69042393",口香糖,2.5,0.0,QS,,,,,
6933286900310,口香糖,8.0,0.0,QS,,,,,
6923450601549,口香糖,11.8,0.0,QS,,,,,
6924513908032,口香糖,11.8,7.0,QS,,,,,
"6823450614624, 69028595, 6923450656860",口香糖,12.0,0.0,QS,,,,,
"6920273381139, 6954767422473",可乐,3.0,0.0,QS,,,,,
"6940553360012, 6954767410586",可乐,4.0,0.0,QS,,,,,
6954767416274,可乐,6.0,0.0,QS,,,,,
6940553360067,可乐、雪碧、茶、鲜橙多,3.0,0.0,QS,,,,,
"6954767410173, 6954767410388",可口可乐,3.0,0.0,QS,,,,,
"6954767422275, 6954767423579",可口可乐,4.0,0.0,QS,,,,,
6971699770045,可口屋,7.8,7.8,QS,,,,,
6933905200029,可比乐,12.0,5.5,QS,,,,,
6911988006530,可比克,4.8,0.0,QS,,,,,
6911988006585,可比克,9.8,0.0,QS,,,,,
"6911988007810, 6911988007827",可比克,11.8,0.0,QS,,,,,
6911988006578,可比克,11.8,5.2,QS,,,,,
"6911988006592, 6924743927865",可比克,12.0,0.0,QS,,,,,
6911988002730,可比克可米酥,6.0,0.0,QS,,,,,
6911988003416,可比克米酥,4.8,2.5,QS,,,,,
6911988002464,可比克米酥,5.5,0.0,QS,,,,,
"6911988006547, 6911988006554",可比可,4.5,0.0,QS,,,,,
"6911988006523, 6911988007803",可比可,4.8,0.0,QS,,,,,
6909493100485,可爱多,5.5,3.5,QS,,,,,
6909493101710,可爱多,6.0,0.0,QS,,,,,
6909493401001,可爱多,6.0,4.0,QS,,,,,
"6909493102885, 6909493401032",可爱多,7.0,0.0,QS,,,,,
6935517100018,可贝利可折叠刀,25.0,0.0,QS,,,,,
6941335404047,台灯,38.0,0.0,09,,,,,
6939020420793,台灯,38.0,0.0,10,,,,,
6952147801252,吉人肉松蛋糕,7.8,4.2,QS,,,,,
6900068000025,吉列,7.5,0.0,10,,,,,
6900068900035,吉列,19.9,0.0,10,,,,,
6900068000216,吉列刀架,14.8,0.0,10,,,,,
6900068801417,吉利,18.5,0.0,10,,,,,
6900068003026,吉利须泡,38.0,37.0,10,,,,,
6925736001241,名扬酱油,6.5,4.0,QS,,,,,
6917694103105,名涛,25.8,0.0,09,,,,,
4895235531131,后切牛肉粒,28.0,0.0,10,,,,,
6919188091189,吓饺,55.0,25.0,QS,,,,,
6919188120117,吓饺,118.0,70.0,QS,,,,,
6956107380115,君恒杯,48.0,20.0,10,,,,,
6956107380306,君恒杯,58.0,16.0,10,,,,,
"6925414069983, 6925414069990",君游牛肉干,11.8,3.5,QS,,,,,
6924743927926,听乐事,11.8,6.2,QS,,,,,
6921819725011,听咖啡,5.0,0.0,QS,,,,,
6922766298108,听沙棘,4.0,0.0,QS,,,,,
6972908550014,吴小厨火锅,18.8,10.8,QS,,,,,
"6902934990331, 6926475201343",吸冻,3.5,0.0,QS,,,,,
"6926475201312, 6926475201367",吸果冻,3.5,0.0,QS,,,,,
6936988603688,吹风,38.0,14.0,10,,,,,
6949123316015,吹风,45.0,22.0,10,,,,,
6972785770215,吹风,48.0,25.0,10,,,,,
6972589026051,吹风,88.0,0.0,10,,,,,
6920907808551,呀土豆,6.0,2.7,QS,,,,,
6907992512587,味可兹,6.0,4.58,QS,,,,,
6907992512785,味可兹,67.0,48.0,QS,,,,,
6907992514048,味可滋,6.0,0.0,QS,,,,,
6907992513201,味可滋,6.0,4.0,QS,,,,,
6920647200035,味精,3.0,0.0,QS,,,,,
6920647200080,味精,6.0,0.0,QS,,,,,
6920647200042,味精,8.0,0.0,QS,,,,,
6920647200066,味精,10.0,0.0,QS,,,,,
6939003001261,和其正、尖叫、脉动,4.0,0.0,QS,,,,,
"6901028196017, 6901028196048",和天下,100.0,0.0,02,,,,,
"6977433160097, 6977653009985",和天下槟榔,50.0,0.0,QS,,,,,
6947929617398,和熙巧克力曲奇,8.8,0.0,QS,,,,,
6909493104414,和路雪,5.0,2.6,QS,,,,,
"6909493100447, 6909493102205, 6909493801238",和路雪,5.0,2.8,QS,,,,,
6909493500421,和路雪,6.0,0.0,QS,,,,,
6909493500414,和路雪,6.0,4.0,QS,,,,,
6909493103370,和路雪,7.0,0.0,QS,,,,,
6909493100782,和路雪,8.0,0.0,QS,,,,,
6956416206328,咖世家咖啡,8.0,0.0,QS,,,,,
6917878045122,咖啡,2.0,0.0,QS,,,,,
6917878030623,咖啡,6.5,5.0,QS,,,,,
6954767401812,咖啡,8.0,0.0,QS,,,,,
6917878073101,咖啡,15.0,7.5,QS,,,,,
6917878033204,咖啡,19.0,0.0,QS,,,,,
6917878078885,咖啡,85.0,45.0,QS,,,,,
"6917878045528, 6917878052533",咖啡条,2.0,0.0,QS,,,,,
6954971516661,咖啡杯,98.0,42.0,10,,,,,
6928497815027,品品,2.0,0.0,QS,,,,,
6928497858017,品品,9.8,0.0,QS,,,,,
6956972670731,哆哆嘴辣条,5.8,0.0,QS,,,,,
6902083883874,哇哈哈,4.0,0.0,QS,,,,,
6902083813109,哇哈哈,15.0,0.0,QS,,,,,
6902083897956,哇哈哈冰糖雪梨,4.0,0.0,QS,,,,,
6902083894443,哇哈哈苏打水,3.0,2.0,QS,,,,,
6956159701685,唇动,13.8,0.0,QS,,,,,
6956159700169,唇动,13.8,7.75,QS,,,,,
6956159702279,唇动,15.8,0.0,QS,,,,,
6956159700084,唇动蛋糕,13.8,8.0,QS,,,,,
6923055542544,唇彩、冻疮高,18.0,0.0,09,,,,,
6922732766662,唇膏,5.0,0.0,09,,,,,
6938087585063,唇膏,10.0,0.0,10,,,,,
"6917591811615, 6919243495419, 6922840522761, 6937265371283, 6942257090370, 6946537018276, 6947790784151, 6948673401707, 6948673403787",唇膏,12.0,0.0,10,,,,,
6923055549840,唇膏,12.0,0.0,日用品,,,,,
6922840524871,唇膏,12.0,2.0,10,,,,,
6948673407556,唇膏,12.0,2.5,10,,,,,
6937265330778,唇膏,12.0,3.0,10,,,,,
